rust-lang/rustfmt,91,223,5279,1422238597,1667709596
MaterializeInc/materialize,204,667,21286,1512464522,1668605455
microsoft/onefuzz,89,123,1635,1595888612,1668530512
obsproject/obs-studio,172,122,11910,1380595033,1668571830
netdata/netdata,68,1134,14632,1371494350,1668608263
timescale/timescaledb,93,284,3676,1476839811,1668591146
swaywm/sway,80,200,6998,1438736566,1667497154
systemd/systemd,76,599,61025,1114574387,1668620527
citusdata/citus,132,375,6248,1455156332,1668524019
zephyrproject-rtos/zephyr,131,4076,72181,1428709477,1666974178
betaflight/betaflight,247,125,17860,1329385198,1668603834
wazuh/wazuh,86,334,26566,1127488204,1667984111
RIOT-OS/RIOT,150,410,41929,1285161042,1668594733
stellar/stellar-core,153,118,8131,1416849268,1668126035
bitcoin/bitcoin,271,407,35835,1251603999,1668607468
opencv/opencv,118,716,32397,1273599840,1668615888
microsoft/terminal,107,944,3346,1502494553,1668559797
tensorflow/tensorflow,183,583,138723,1446856078,1668623078
pytorch/pytorch,115,803,53874,1327499720,1668623138
electron/electron,2042,739,26912,1363201925,1668571321
nlohmann/json,55,144,4497,1372927743,1664704539
grpc/grpc,228,426,52180,1416615376,1668621704
taichi-dev/taichi,111,242,9686,1479982284,1668609795
ClickHouse/ClickHouse,1539,1112,101337,1228129846,1668621066
ethereum/solidity,102,527,22933,1388712439,1668615630
osquery/osquery,123,103,6219,1406766919,1668529742
envoyproxy/envoy,93,504,12689,1470668845,1668618257
google/filament,114,150,5378,1533317902,1668465132
xbmc/xbmc,137,196,61635,1253670590,1668607346
keepassxreboot/keepassxc,54,304,4403,1281186644,1668162090
RPCS3/rpcs3,57,219,14374,1351955778,1668250845
transmission/transmission,114,136,14988,1137087801,1668606019
minetest/minetest,57,495,10409,1290812541,1668622296
opencv/opencv,118,716,32397,1273599840,1668615888
musescore/MuseScore,59,1215,28330,1337858643,1668622700
PCSX2/pcsx2,1574,269,15589,1226013888,1668531893
NixOS/nix,101,227,12975,1047475944,1668594520
LMMS/lmms,61,138,7700,1127396992,1667795610
PX4/PX4-Autopilot,126,313,41521,1324322649,1667923015
canonical/multipass,90,213,5914,1512151602,1668537095
falcosecurity/falco,51,106,3286,1453330076,1668164431
redpanda-data/redpanda,225,589,17935,1548696976,1668623699
rapidsai/cudf,79,1032,35882,1490914716,1668622424
MaaAssistantArknights/MaaAssistantArknights,223,149,4839,1625900530,1668617339
zeek/zeek,120,162,14096,1285645350,1668560572
sass/libsass,64,249,4194,1328050309,1662748863
wesnoth/wesnoth,224,149,81369,1063626761,1668554271
gnuradio/gnuradio,148,133,15176,1154580711,1667586185
StarRocks/starrocks,90,1164,5550,1630758799,1668620832
dbeaver/dbeaver,173,276,23535,1349249067,1668616431
halo-dev/halo,94,127,2317,1516529306,1668596180
alibaba/nacos,51,105,4401,1532104043,1668414682
TeamNewPipe/NewPipe,126,370,10348,1441325703,1668090394
apache/skywalking,54,244,7352,1446867037,1668609754
bazelbuild/bazel,183,568,34103,1424879120,1668622158
OpenAPITools/openapi-generator,70,853,17912,1309963516,1668562828
material-components/material-components-android,66,107,4886,1481331995,1668039640
keycloak/keycloak,180,490,14975,1372772331,1668601488
prestodb/presto,335,101,20454,1344455914,1668054042
elastic/logstash,297,217,10315,1249434083,1668612869
apache/pulsar,157,960,10809,1473225037,1668610218
quarkusio/quarkus,204,3092,34184,1529647528,1668618115
questdb/questdb,64,118,3826,1398727755,1668520023
grpc/grpc-java,130,107,5609,1399394516,1668125713
OpenRefine/OpenRefine,55,318,7229,1272322742,1668551388
airbytehq/airbyte,337,936,8649,1595918359,1668624261
spring-projects/spring-security,248,131,12823,1079481437,1668621097
trinodb/trino,229,501,29804,1344455914,1668543494
Graylog2/graylog2-server,318,704,21135,1274131694,1668610780
Alluxio/alluxio,116,223,33405,1356111826,1668591605
apache/beam,192,310,37633,1418496974,1668623992
MinecraftForge/MinecraftForge,76,148,8351,1310504540,1667938728
micronaut-projects/micronaut-core,139,228,12208,1488817346,1668501516
composer/composer,169,103,11994,1302017761,1668602578
monicahq/monica,86,132,3736,1487290904,1666123603
laravel/framework,858,185,34616,1357853339,1668541837
symfony/symfony,642,423,62452,1262615180,1668420816
nextcloud/server,824,1008,65021,1268221783,1668621990
matomo-org/matomo,711,513,28743,1185280402,1668564880
yiisoft/yii2,67,141,20146,1302786315,1668585780
PHP-CS-Fixer/PHP-CS-Fixer,212,150,8842,1337149846,1667642270
phalcon/cphalcon,83,161,16416,1326216470,1668296986
magento/magento2,154,1103,133002,1322666983,1668596113
woocommerce/woocommerce,607,769,49951,1312902978,1668616242
owncloud/core,475,2005,48892,1268221783,1668584915
Sylius/Sylius,225,265,28385,1315577544,1668605027
PrestaShop/PrestaShop,139,1831,80642,1302632680,1668615657
rectorphp/rector,381,743,14945,1500138081,1668612813
filamentphp/filament,538,249,9358,1583971985,1668607222
mautic/mautic,145,339,23550,1394744966,1668438713
hyperf/hyperf,183,167,7251,1545883054,1668585701
vimeo/psalm,381,347,11987,1452208163,1668540017
EasyCorp/EasyAdminBundle,237,269,5960,1421052182,1668158090
Dolibarr/dolibarr,154,141,115399,1020102817,1668594139
wp-graphql/wp-graphql,173,121,4724,1479963524,1668461125
glpi-project/glpi,149,150,27704,1075237398,1668607016
pimcore/pimcore,201,479,27961,1300967746,1668179180
mozilla-mobile/firefox-ios,97,185,10205,1415041667,1668625444
wordpress-mobile/WordPress-iOS,741,744,68295,1216831152,1668625094
tuist/tuist,125,137,6052,1523869262,1668496161
sveltejs/svelte,386,462,6891,1479256397,1668089707
puppeteer/puppeteer,138,104,3057,1494368173,1668513265
vuejs/vue,287,104,3540,1460342848,1667997592
ant-design/ant-design,586,919,22877,1430995836,1668565431
microsoft/TypeScript,183,2959,34037,1404778096,1668578809
storybookjs/storybook,1380,103,44896,1449831241,1668621006
angular/angular,793,1805,25575,1411056721,1668620871
microsoft/vscode,209,3334,102670,1447421978,1668622923
coder/code-server,91,131,3450,1549386939,1668450522
microsoft/playwright,87,150,9300,1573842764,1668621280
facebook/jest,279,367,6606,1400085721,1668586672
apache/echarts,136,287,8950,1369993554,1668511409
vitejs/vite,284,432,4934,1587369610,1668607869
ionic-team/ionic-framework,501,498,12027,1426541032,1668625083
babel/babel,776,940,15543,1348476525,1668588878
apache/superset,319,357,12542,1435875419,1668624810
grafana/grafana,354,2535,39035,1359172859,1668624158
pixijs/pixijs,192,132,6196,1358808050,1668528479
react-hook-form/react-hook-form,624,164,3341,1551839385,1668559469
vuejs/core,131,319,4606,1537371338,1668425031
facebook/docusaurus,147,425,5378,1499448509,1668617569
laurent22/joplin,433,255,8314,1476892481,1668591450
vuetifyjs/vuetify,459,791,11816,1473640846,1668621470
typeorm/typeorm,86,316,5112,1456036723,1667640222
angular/angular-cli,692,1223,9935,1427164088,1668549484
hasura/graphql-engine,167,319,5670,1529847648,1668618659
ianstormtaylor/slate,285,234,3918,1466017632,1667928996
prisma/prisma,144,630,8641,1556562936,1668623578
appsmithorg/appsmith,165,2480,11435,1548080388,1668609938
angular/components,334,2386,10343,1451933402,1668617456
marmelab/react-admin,277,451,15452,1467727232,1668600079
NativeScript/NativeScript,202,193,7098,1394641618,1668428056
pnpm/pnpm,910,239,7865,1453919695,1668608189
refined-github/refined-github,301,657,3245,1455554729,1668404844
lensapp/lens,212,667,3111,1542004503,1668605586
backstage/backstage,224,471,33513,1579940192,1668618174
jhipster/generator-jhipster,235,631,41277,1382386042,1668612433
directus/directus,298,1010,9664,1580929352,1668616132
apollographql/apollo-client,418,112,11302,1456518300,1668621934
elastic/kibana,298,6407,58406,1369213929,1668625896
framer/motion,645,142,3533,1542362897,1668525098
outline/outline,124,240,4589,1456609991,1668478496
teambit/bit,160,118,10915,1478190695,1668624920
material-components/material-components-web,105,157,7201,1396860318,1668623637
tensorflow/tfjs,171,222,5610,1501782313,1668621194
eclipse-theia/theia,86,589,6210,1487947326,1659708906
darkreader/darkreader,56,181,6272,1416061372,1668624410
the1812/Bilibili-Evolved,308,136,6988,1531727213,1666406355
nrwl/nx,398,998,7134,1502374533,1668625931
wangeditor-team/wangEditor,164,147,2408,1589534359,1668392439
redwoodjs/redwood,230,241,7331,1560111539,1668623458
mattermost/focalboard,85,594,3185,1602174087,1668613885
typescript-eslint/typescript-eslint,206,590,3319,1547401936,1668607834
electron-userland/electron-builder,747,180,2690,1432194302,1667499356
tusen-ai/naive-ui,131,119,7976,1558680093,1668501090
mswjs/msw,150,150,1286,1542117471,1668555161
highcharts/highcharts,130,728,25723,1276258653,1668507961
VSCodeVim/Vim,232,179,6368,1447318944,1668562981
botpress/botpress,337,153,13279,1475691526,1668529388
PostHog/posthog,79,530,9768,1579819587,1668618381
gitpod-io/gitpod,77,579,7998,1598345162,1668614929
aws/aws-cdk,375,2399,10469,1507144957,1668619665
amplication/amplication,92,351,14110,1582710611,1668598680
vector-im/element-web,420,1071,12059,1433868042,1668620551
NG-ZORRO/ng-zorro-antd,133,248,2287,1502807004,1668499372
uber/baseweb,382,131,3241,1520622848,1665082321
ng-bootstrap/ng-bootstrap,130,166,2145,1442345862,1667901150
webdriverio/webdriverio,563,190,4702,1512243592,1668566452
akveo/nebular,74,131,2234,1461159132,1668523445
adobe/react-spectrum,80,142,3585,1462289254,1668617124
vitest-dev/vitest,273,123,2129,1638547546,1668433126
microsoft/azuredatastudio,141,1699,8641,1509584414,1668625530
software-mansion/react-native-reanimated,79,197,1371,1524648152,1668607547
getsentry/sentry-javascript,396,197,5597,1322544957,1668595928
eclipse/che,275,564,9335,1455193165,1667392114
vmware/clarity,316,225,2319,1475169859,1651772775
webiny/webiny-js,283,119,13992,1515504907,1668508094
palantir/tslint,148,198,2895,1373832674,1616686898
angular/flex-layout,193,162,730,1478013630,1665504356
refinedev/refine,263,109,3564,1611231351,1668608830
elastic/eui,474,342,4856,1484022474,1668621533
